Feature ID,Chemical Name,Ionization Mode,DTXCID,Correct SSM structure,Number of candidate structures for feature,Chemical metadata score,MS2 score (pos),MS2 score (neg),Hazard score,Chemical metadata rank,MS2 rank (pos),MS2 rank (neg),Hazard rank
247,amphetamine,ESI+,DTXCID30939910,FALSE,158,0.00,0.91,,1.67,140,45,,27
247,amphetamine,ESI+,DTXCID3097428,FALSE,158,0.07,0.76,,2.25,44,68,,21
247,amphetamine,ESI+,DTXCID40106838,FALSE,158,0.03,0.70,,2.25,73,80,,21
247,amphetamine,ESI+,DTXCID40108796,FALSE,158,0.26,1.15,,2.57,22,9,,16
247,amphetamine,ESI+,DTXCID40123025,FALSE,158,0.02,0.43,,2.50,99,148,,17
247,amphetamine,ESI+,DTXCID401832,FALSE,158,1.29,1.04,,4.59,5,30,,4
247,amphetamine,ESI+,DTXCID402600,TRUE,158,7.67,1.14,,6.00,1,10,,1
247,amphetamine,ESI+,DTXCID40283638,FALSE,158,0.09,0.96,,1.50,38,42,,28
247,amphetamine,ESI+,DTXCID4030170,FALSE,158,0.38,1.05,,1.50,17,26,,28
247,amphetamine,ESI+,DTXCID4041527,FALSE,158,0.26,0.67,,2.40,23,93,,18
247,amphetamine,ESI+,DTXCID40431036,FALSE,158,0.04,0.65,,1.50,65,104,,28
247,amphetamine,ESI+,DTXCID4043274,FALSE,158,0.20,0.34,,2.00,28,157,,24
247,amphetamine,ESI+,DTXCID40475197,FALSE,158,0.01,0.51,,1.50,134,138,,28
247,amphetamine,ESI+,DTXCID40661073,FALSE,158,0.00,0.50,,2.00,139,142,,24
247,amphetamine,ESI+,DTXCID407833,FALSE,158,1.53,1.09,,3.52,4,15,,8
247,amphetamine,ESI+,DTXCID40890982,FALSE,158,0.04,0.72,,1.50,67,73,,28
247,amphetamine,ESI+,DTXCID40897032,FALSE,158,0.00,0.47,,2.50,140,146,,17
247,amphetamine,ESI+,DTXCID501026133,FALSE,158,0.03,0.88,,0.00,74,51,,30
247,amphetamine,ESI+,DTXCID501396332,FALSE,158,0.06,0.76,,3.00,52,66,,11
247,amphetamine,ESI+,DTXCID50166423,FALSE,158,1.19,0.86,,4.34,6,54,,5
247,amphetamine,ESI+,DTXCID50210379,FALSE,158,0.77,1.03,,3.11,9,33,,10
247,amphetamine,ESI+,DTXCID50321535,FALSE,158,0.01,0.54,,1.50,119,135,,28
247,amphetamine,ESI+,DTXCID50335213,FALSE,158,0.03,1.09,,1.50,81,13,,28
247,amphetamine,ESI+,DTXCID50355532,FALSE,158,0.01,0.76,,2.50,129,65,,17
247,amphetamine,ESI+,DTXCID5043009,FALSE,158,0.24,0.46,,1.67,25,147,,27
247,amphetamine,ESI+,DTXCID5043269,FALSE,158,0.15,0.97,,2.92,31,41,,12
247,amphetamine,ESI+,DTXCID50442153,FALSE,158,0.01,1.09,,1.50,107,16,,28
247,amphetamine,ESI+,DTXCID50452151,FALSE,158,0.00,0.40,,1.50,140,153,,28
247,amphetamine,ESI+,DTXCID50463282,FALSE,158,0.01,0.43,,2.50,131,149,,17
247,amphetamine,ESI+,DTXCID50510528,FALSE,158,0.03,0.67,,2.50,77,95,,17
247,amphetamine,ESI+,DTXCID50544186,FALSE,158,0.01,1.09,,2.50,108,17,,17
247,amphetamine,ESI+,DTXCID50568524,FALSE,158,0.03,0.78,,2.00,78,62,,24
247,amphetamine,ESI+,DTXCID50668417,FALSE,158,0.02,0.61,,1.50,101,119,,28
247,amphetamine,ESI+,DTXCID50689182,FALSE,158,0.01,0.49,,2.00,113,143,,24
247,amphetamine,ESI+,DTXCID5072482,FALSE,158,0.08,0.57,,2.00,41,129,,24
247,amphetamine,ESI+,DTXCID5072519,FALSE,158,0.11,0.65,,2.50,33,102,,17
247,amphetamine,ESI+,DTXCID50818334,FALSE,158,0.44,0.96,,2.50,15,43,,17
247,amphetamine,ESI+,DTXCID50976822,FALSE,158,0.01,0.52,,2.50,132,137,,17
247,amphetamine,ESI+,DTXCID60113766,FALSE,158,0.03,0.51,,1.50,70,141,,28
247,amphetamine,ESI+,DTXCID60115346,FALSE,158,0.56,0.64,,2.67,10,107,,15
247,amphetamine,ESI+,DTXCID60121088,FALSE,158,0.18,0.57,,2.19,30,130,,23
247,amphetamine,ESI+,DTXCID60124953,FALSE,158,0.05,0.63,,1.67,60,109,,27
247,amphetamine,ESI+,DTXCID601398,FALSE,158,1.86,1.07,,4.72,3,19,,3
247,amphetamine,ESI+,DTXCID6044858,FALSE,158,0.04,0.75,,1.96,66,70,,25
247,amphetamine,ESI+,DTXCID60457071,FALSE,158,0.01,0.82,,2.50,124,58,,17
247,amphetamine,ESI+,DTXCID60460742,FALSE,158,0.02,0.68,,1.50,97,89,,28
247,amphetamine,ESI+,DTXCID60460787,FALSE,158,0.02,0.70,,2.50,90,79,,17
247,amphetamine,ESI+,DTXCID60500435,FALSE,158,0.05,0.66,,2.50,62,98,,17
247,amphetamine,ESI+,DTXCID60660765,FALSE,158,0.00,0.77,,2.00,135,64,,24
247,amphetamine,ESI+,DTXCID60774356,FALSE,158,0.02,0.71,,1.50,98,78,,28
247,amphetamine,ESI+,DTXCID60824002,FALSE,158,0.05,1.26,,2.33,56,2,,20
247,amphetamine,ESI+,DTXCID60880103,FALSE,158,0.02,0.72,,1.50,86,75,,28
247,amphetamine,ESI+,DTXCID6090166,FALSE,158,0.07,0.98,,2.00,42,39,,24
247,amphetamine,ESI+,DTXCID702259,FALSE,158,0.56,1.28,,2.34,11,1,,19
247,amphetamine,ESI+,DTXCID70231440,FALSE,158,0.02,0.60,,2.50,96,123,,17
247,amphetamine,ESI+,DTXCID70287144,FALSE,158,0.01,0.69,,2.33,117,86,,20
247,amphetamine,ESI+,DTXCID70287240,FALSE,158,0.02,0.78,,2.50,89,63,,17
247,amphetamine,ESI+,DTXCID70317410,FALSE,158,0.06,1.22,,2.00,51,3,,24
247,amphetamine,ESI+,DTXCID7032682,FALSE,158,0.06,1.10,,2.20,46,12,,22
247,amphetamine,ESI+,DTXCID70334309,FALSE,158,0.07,0.69,,2.33,43,83,,20
247,amphetamine,ESI+,DTXCID7034595,FALSE,158,0.11,0.66,,2.40,36,99,,18
247,amphetamine,ESI+,DTXCID70425564,FALSE,158,0.02,1.02,,1.50,95,34,,28
247,amphetamine,ESI+,DTXCID70460551,FALSE,158,0.02,1.03,,1.50,94,32,,28
247,amphetamine,ESI+,DTXCID70515277,FALSE,158,0.01,1.09,,2.00,127,14,,24
247,amphetamine,ESI+,DTXCID70815446,FALSE,158,0.04,0.81,,1.67,68,60,,27
247,amphetamine,ESI+,DTXCID70881186,FALSE,158,0.20,0.61,,2.67,27,116,,15
247,amphetamine,ESI+,DTXCID70941754,FALSE,158,0.00,0.59,,1.50,140,127,,28
247,amphetamine,ESI+,DTXCID80134817,FALSE,158,0.34,0.64,,2.25,19,108,,21
247,amphetamine,ESI+,DTXCID801378042,FALSE,158,0.02,0.72,,1.00,85,76,,29
247,amphetamine,ESI+,DTXCID801854,FALSE,158,2.51,1.16,,4.98,2,7,,2
247,amphetamine,ESI+,DTXCID80245755,FALSE,158,0.06,0.67,,2.50,49,97,,17
247,amphetamine,ESI+,DTXCID80287251,FALSE,158,0.03,0.75,,2.50,82,71,,17
247,amphetamine,ESI+,DTXCID80348492,FALSE,158,0.04,1.04,,2.00,64,31,,24
247,amphetamine,ESI+,DTXCID80475196,FALSE,158,0.01,0.61,,1.50,120,120,,28
247,amphetamine,ESI+,DTXCID8096798,FALSE,158,0.44,1.15,,2.40,14,8,,18
247,amphetamine,ESI+,DTXCID80977089,FALSE,158,0.00,0.63,,1.50,140,110,,28
247,amphetamine,ESI+,DTXCID80977701,FALSE,158,0.00,0.59,,1.50,140,126,,28
247,amphetamine,ESI+,DTXCID901049131,FALSE,158,0.00,0.74,,1.50,140,72,,28
247,amphetamine,ESI+,DTXCID90124002,FALSE,158,0.05,0.67,,1.50,61,91,,28
247,amphetamine,ESI+,DTXCID901458861,FALSE,158,0.01,1.18,,0.00,114,6,,30
247,amphetamine,ESI+,DTXCID90228312,FALSE,158,0.06,0.69,,2.50,50,84,,17
247,amphetamine,ESI+,DTXCID90394743,FALSE,158,0.01,0.67,,1.50,121,96,,28
247,amphetamine,ESI+,DTXCID90441488,FALSE,158,0.06,0.61,,1.50,47,118,,28
247,amphetamine,ESI+,DTXCID90444277,FALSE,158,0.03,0.67,,2.50,83,92,,17
247,amphetamine,ESI+,DTXCID90446034,FALSE,158,0.05,0.56,,1.50,57,133,,28
247,amphetamine,ESI+,DTXCID90449828,FALSE,158,0.03,0.54,,1.50,79,134,,28
247,amphetamine,ESI+,DTXCID90499186,FALSE,158,0.01,0.65,,2.50,105,105,,17
247,amphetamine,ESI+,DTXCID90502588,FALSE,158,0.01,1.04,,2.00,111,27,,24
247,amphetamine,ESI+,DTXCID90569116,FALSE,158,0.02,0.82,,2.50,100,57,,17
247,amphetamine,ESI+,DTXCID9085837,FALSE,158,0.04,0.62,,2.33,63,113,,20
373,methamphetamine,ESI+,DTXCID00111105,FALSE,198,0.05,0.88,,1.50,93,18,,30
373,methamphetamine,ESI+,DTXCID00124432,FALSE,198,0.07,0.59,,2.40,62,110,,20
373,methamphetamine,ESI+,DTXCID00134930,FALSE,198,0.18,0.54,,2.33,24,141,,21
373,methamphetamine,ESI+,DTXCID001427556,FALSE,198,0.04,0.52,,1.00,102,149,,31
373,methamphetamine,ESI+,DTXCID00201676,FALSE,198,0.09,0.58,,2.00,49,112,,25
373,methamphetamine,ESI+,DTXCID00203433,FALSE,198,0.03,0.96,,2.00,116,13,,25
373,methamphetamine,ESI+,DTXCID00226748,FALSE,198,0.14,0.91,,1.50,34,15,,30
373,methamphetamine,ESI+,DTXCID0040670,FALSE,198,0.20,0.50,,2.50,23,158,,19
373,methamphetamine,ESI+,DTXCID00438768,FALSE,198,0.04,0.68,,1.50,99,70,,30
373,methamphetamine,ESI+,DTXCID00452025,FALSE,198,0.04,0.66,,2.50,107,79,,19
373,methamphetamine,ESI+,DTXCID0046640,FALSE,198,0.82,0.55,,2.50,6,131,,19
373,methamphetamine,ESI+,DTXCID00548255,FALSE,198,0.05,0.79,,1.50,96,40,,30
373,methamphetamine,ESI+,DTXCID00668280,FALSE,198,0.01,0.85,,1.50,160,25,,30
373,methamphetamine,ESI+,DTXCID00738932,FALSE,198,0.01,0.52,,1.50,174,150,,30
373,methamphetamine,ESI+,DTXCID0078902,FALSE,198,0.07,0.69,,1.50,59,60,,30
373,methamphetamine,ESI+,DTXCID00803558,FALSE,198,0.01,0.50,,1.50,174,160,,30
373,methamphetamine,ESI+,DTXCID00826484,FALSE,198,0.05,0.56,,2.67,87,122,,16
373,methamphetamine,ESI+,DTXCID00935424,FALSE,198,0.02,0.35,,1.50,148,191,,30
373,methamphetamine,ESI+,DTXCID00985762,FALSE,198,0.03,0.55,,3.00,127,129,,12
373,methamphetamine,ESI+,DTXCID10106284,FALSE,198,0.17,0.44,,2.25,27,176,,22
373,methamphetamine,ESI+,DTXCID10118488,FALSE,198,0.10,0.76,,1.50,45,47,,30
373,methamphetamine,ESI+,DTXCID101331196,FALSE,198,0.04,0.22,,3.00,109,195,,12
373,methamphetamine,ESI+,DTXCID101372843,FALSE,198,0.08,0.46,,3.00,55,172,,12
373,methamphetamine,ESI+,DTXCID101390594,FALSE,198,0.01,0.39,,2.00,168,186,,25
373,methamphetamine,ESI+,DTXCID101404127,FALSE,198,0.07,0.66,,2.00,56,81,,25
373,methamphetamine,ESI+,DTXCID101466498,FALSE,198,0.01,0.45,,3.00,163,175,,12
373,methamphetamine,ESI+,DTXCID1016286,FALSE,198,1.53,0.56,,3.31,5,128,,10
373,methamphetamine,ESI+,DTXCID1023861,TRUE,198,7.88,0.92,,3.56,1,14,,7
373,methamphetamine,ESI+,DTXCID10279528,FALSE,198,0.07,0.84,,2.00,61,30,,25
373,methamphetamine,ESI+,DTXCID10279942,FALSE,198,0.04,0.86,,2.00,110,22,,25
373,methamphetamine,ESI+,DTXCID10293087,FALSE,198,0.09,0.41,,1.50,51,185,,30
373,methamphetamine,ESI+,DTXCID1032694,FALSE,198,0.46,1.14,,2.00,11,3,,25
373,methamphetamine,ESI+,DTXCID1036258,FALSE,198,0.18,1.28,,2.00,25,2,,25
373,methamphetamine,ESI+,DTXCID10810576,FALSE,198,0.21,0.80,,1.00,20,37,,31
373,methamphetamine,ESI+,DTXCID10819004,FALSE,198,0.61,0.60,,2.50,9,103,,19
373,methamphetamine,ESI+,DTXCID1086095,FALSE,198,0.03,0.65,,1.50,121,85,,30
373,methamphetamine,ESI+,DTXCID10862691,FALSE,198,0.01,0.83,,2.00,167,33,,25
373,methamphetamine,ESI+,DTXCID10889707,FALSE,198,0.16,0.67,,2.00,29,73,,25
373,methamphetamine,ESI+,DTXCID201087819,FALSE,198,0.01,0.14,,2.00,174,198,,25
373,methamphetamine,ESI+,DTXCID20116879,FALSE,198,0.07,0.46,,1.50,68,173,,30
373,methamphetamine,ESI+,DTXCID20127965,FALSE,198,0.05,0.65,,1.50,84,87,,30
373,methamphetamine,ESI+,DTXCID201373670,FALSE,198,0.39,0.67,,4.50,12,71,,3
373,methamphetamine,ESI+,DTXCID20422866,FALSE,198,0.04,0.54,,1.50,113,138,,30
373,methamphetamine,ESI+,DTXCID20438048,FALSE,198,0.03,0.67,,1.50,118,76,,30
373,methamphetamine,ESI+,DTXCID20445191,FALSE,198,0.04,0.28,,1.50,112,194,,30
373,methamphetamine,ESI+,DTXCID20448647,FALSE,198,0.03,0.49,,2.50,125,166,,19
373,methamphetamine,ESI+,DTXCID2045028,FALSE,198,0.04,0.54,,1.67,105,142,,29
373,methamphetamine,ESI+,DTXCID20579546,FALSE,198,0.03,1.07,,2.50,124,5,,19
373,methamphetamine,ESI+,DTXCID20773941,FALSE,198,0.01,0.54,,1.50,174,140,,30
373,methamphetamine,ESI+,DTXCID20817410,FALSE,198,0.00,0.41,,1.67,175,184,,29
373,methamphetamine,ESI+,DTXCID20919483,FALSE,198,0.02,0.53,,1.50,149,145,,30
373,methamphetamine,ESI+,DTXCID20971329,FALSE,198,0.04,0.79,,1.50,106,39,,30
373,methamphetamine,ESI+,DTXCID20985764,FALSE,198,0.01,0.51,,2.00,171,157,,25
373,methamphetamine,ESI+,DTXCID301005999,FALSE,198,0.02,0.32,,1.50,149,192,,30
373,methamphetamine,ESI+,DTXCID30142523,FALSE,198,0.07,0.48,,1.75,63,168,,28
373,methamphetamine,ESI+,DTXCID301467735,FALSE,198,0.17,0.66,,0.00,28,80,,32
373,methamphetamine,ESI+,DTXCID30283607,FALSE,198,0.07,0.79,,1.50,67,38,,30
373,methamphetamine,ESI+,DTXCID303461,FALSE,198,4.02,0.64,,4.00,2,92,,4
373,methamphetamine,ESI+,DTXCID30374761,FALSE,198,0.05,0.60,,2.50,90,105,,19
373,methamphetamine,ESI+,DTXCID30410532,FALSE,198,0.07,0.43,,1.50,69,178,,30
373,methamphetamine,ESI+,DTXCID3044968,FALSE,198,0.03,0.54,,2.00,131,137,,25
373,methamphetamine,ESI+,DTXCID3047926,FALSE,198,0.22,0.50,,1.50,19,162,,30
373,methamphetamine,ESI+,DTXCID30502840,FALSE,198,0.05,0.48,,2.50,91,169,,19
373,methamphetamine,ESI+,DTXCID30528707,FALSE,198,0.05,1.00,,1.00,92,8,,31
373,methamphetamine,ESI+,DTXCID30570923,FALSE,198,0.02,0.78,,2.00,150,43,,25
373,methamphetamine,ESI+,DTXCID30576021,FALSE,198,0.01,0.89,,2.00,155,17,,25
373,methamphetamine,ESI+,DTXCID3079862,FALSE,198,0.39,0.83,,2.60,13,34,,17
373,methamphetamine,ESI+,DTXCID30813089,FALSE,198,0.23,0.60,,1.80,18,104,,27
373,methamphetamine,ESI+,DTXCID30813721,FALSE,198,0.11,0.54,,2.78,42,139,,14
373,methamphetamine,ESI+,DTXCID30814778,FALSE,198,0.12,0.67,,3.21,38,75,,11
373,methamphetamine,ESI+,DTXCID30948188,FALSE,198,0.01,0.55,,1.50,166,134,,30
373,methamphetamine,ESI+,DTXCID3097002,FALSE,198,0.12,0.90,,2.50,40,16,,19
373,methamphetamine,ESI+,DTXCID401004401,FALSE,198,0.03,0.86,,1.50,142,24,,30
373,methamphetamine,ESI+,DTXCID40100710,FALSE,198,0.05,0.62,,2.00,86,102,,25
373,methamphetamine,ESI+,DTXCID401028431,FALSE,198,0.05,0.59,,2.00,78,109,,25
373,methamphetamine,ESI+,DTXCID40116290,FALSE,198,0.07,0.68,,2.50,66,63,,19
373,methamphetamine,ESI+,DTXCID40137061,FALSE,198,0.10,0.82,,2.50,46,36,,19
373,methamphetamine,ESI+,DTXCID401386964,FALSE,198,0.05,0.71,,2.25,95,57,,22
373,methamphetamine,ESI+,DTXCID40294704,FALSE,198,0.07,0.49,,1.50,58,165,,30
373,methamphetamine,ESI+,DTXCID4036778,FALSE,198,0.33,0.52,,2.25,15,151,,22
373,methamphetamine,ESI+,DTXCID40452584,FALSE,198,0.02,0.37,,2.50,143,188,,19
373,methamphetamine,ESI+,DTXCID40454609,FALSE,198,0.06,0.64,,2.50,70,94,,19
373,methamphetamine,ESI+,DTXCID40495870,FALSE,198,0.02,0.67,,1.50,145,72,,30
373,methamphetamine,ESI+,DTXCID40563184,FALSE,198,0.01,0.73,,2.00,169,53,,25
373,methamphetamine,ESI+,DTXCID4072605,FALSE,198,0.33,0.68,,2.00,17,66,,25
373,methamphetamine,ESI+,DTXCID40822940,FALSE,198,0.03,0.84,,2.67,115,29,,16
373,methamphetamine,ESI+,DTXCID40835853,FALSE,198,0.03,0.66,,2.00,117,84,,25
373,methamphetamine,ESI+,DTXCID40937048,FALSE,198,0.02,0.42,,1.50,148,180,,30
373,methamphetamine,ESI+,DTXCID40946599,FALSE,198,0.01,0.52,,1.50,171,154,,30
373,methamphetamine,ESI+,DTXCID40950954,FALSE,198,0.03,0.58,,1.50,141,115,,30
373,methamphetamine,ESI+,DTXCID40951587,FALSE,198,0.35,0.41,,2.00,14,182,,25
373,methamphetamine,ESI+,DTXCID40952998,FALSE,198,0.01,0.50,,2.50,171,159,,19
373,methamphetamine,ESI+,DTXCID40985766,FALSE,198,0.01,0.84,,2.00,171,31,,25
373,methamphetamine,ESI+,DTXCID50106667,FALSE,198,0.06,0.78,,2.33,72,41,,21
373,methamphetamine,ESI+,DTXCID50116024,FALSE,198,0.16,0.72,,1.50,31,56,,30
373,methamphetamine,ESI+,DTXCID501418584,FALSE,198,0.06,0.74,,2.00,76,51,,25
373,methamphetamine,ESI+,DTXCID50228313,FALSE,198,0.07,0.55,,2.50,60,132,,19
373,methamphetamine,ESI+,DTXCID50236837,FALSE,198,0.13,0.52,,2.22,37,153,,23
373,methamphetamine,ESI+,DTXCID50286453,FALSE,198,0.04,0.46,,1.50,111,174,,30
373,methamphetamine,ESI+,DTXCID50291466,FALSE,198,0.05,0.52,,1.50,82,155,,30
373,methamphetamine,ESI+,DTXCID50293809,FALSE,198,0.05,0.69,,2.50,81,61,,19
373,methamphetamine,ESI+,DTXCID5031050,FALSE,198,0.20,0.68,,2.67,21,67,,16
373,methamphetamine,ESI+,DTXCID50351539,FALSE,198,0.06,0.85,,1.50,74,28,,30
373,methamphetamine,ESI+,DTXCID50357910,FALSE,198,0.01,0.88,,1.50,172,19,,30
373,methamphetamine,ESI+,DTXCID50411243,FALSE,198,0.04,0.64,,1.50,108,93,,30
373,methamphetamine,ESI+,DTXCID50425567,FALSE,198,0.03,0.78,,2.50,133,42,,19
373,methamphetamine,ESI+,DTXCID50438637,FALSE,198,0.01,0.69,,1.50,169,59,,30
373,methamphetamine,ESI+,DTXCID50441489,FALSE,198,0.02,0.66,,2.50,146,82,,19
373,methamphetamine,ESI+,DTXCID50450112,FALSE,198,0.03,0.62,,1.50,130,97,,30
373,methamphetamine,ESI+,DTXCID50453522,FALSE,198,0.02,0.98,,2.50,150,11,,19
373,methamphetamine,ESI+,DTXCID50454594,FALSE,198,0.03,0.73,,1.50,129,52,,30
373,methamphetamine,ESI+,DTXCID50477364,FALSE,198,0.03,0.68,,2.50,139,64,,19
373,methamphetamine,ESI+,DTXCID50478038,FALSE,198,0.01,0.75,,1.50,174,48,,30
373,methamphetamine,ESI+,DTXCID50499187,FALSE,198,0.01,0.66,,1.50,166,78,,30
373,methamphetamine,ESI+,DTXCID50826156,FALSE,198,0.18,0.62,,2.50,26,101,,19
373,methamphetamine,ESI+,DTXCID50826196,FALSE,198,0.06,0.56,,2.50,73,125,,19
373,methamphetamine,ESI+,DTXCID50885364,FALSE,198,0.01,0.68,,2.00,165,68,,25
373,methamphetamine,ESI+,DTXCID50994708,FALSE,198,0.02,0.51,,2.00,147,156,,25
373,methamphetamine,ESI+,DTXCID60124433,FALSE,198,0.11,0.22,,2.50,44,196,,19
373,methamphetamine,ESI+,DTXCID60130019,FALSE,198,0.10,0.17,,1.50,48,197,,30
373,methamphetamine,ESI+,DTXCID601398943,FALSE,198,0.05,0.71,,2.33,88,58,,21
373,methamphetamine,ESI+,DTXCID601470327,FALSE,198,0.03,0.56,,3.00,128,126,,12
373,methamphetamine,ESI+,DTXCID60148179,FALSE,198,0.06,0.68,,2.50,75,69,,19
373,methamphetamine,ESI+,DTXCID601856,FALSE,198,0.33,0.59,,3.53,16,111,,8
373,methamphetamine,ESI+,DTXCID60241199,FALSE,198,0.11,1.28,,1.67,41,1,,29
373,methamphetamine,ESI+,DTXCID6028155,FALSE,198,0.52,0.54,,2.94,10,135,,13
373,methamphetamine,ESI+,DTXCID60292409,FALSE,198,0.04,0.55,,2.50,97,130,,19
373,methamphetamine,ESI+,DTXCID60343506,FALSE,198,0.08,0.72,,1.50,52,55,,30
373,methamphetamine,ESI+,DTXCID6038954,FALSE,198,0.12,0.56,,2.67,39,127,,16
373,methamphetamine,ESI+,DTXCID60413011,FALSE,198,0.04,0.65,,1.50,98,89,,30
373,methamphetamine,ESI+,DTXCID60441490,FALSE,198,0.01,0.59,,1.50,171,108,,30
373,methamphetamine,ESI+,DTXCID60450446,FALSE,198,0.01,0.57,,1.50,174,120,,30
373,methamphetamine,ESI+,DTXCID60462125,FALSE,198,0.06,0.59,,1.50,77,106,,30
373,methamphetamine,ESI+,DTXCID60490529,FALSE,198,0.03,0.50,,2.50,137,161,,19
373,methamphetamine,ESI+,DTXCID60558996,FALSE,198,0.01,0.69,,2.50,161,62,,19
373,methamphetamine,ESI+,DTXCID60575729,FALSE,198,0.03,0.77,,2.00,122,46,,25
373,methamphetamine,ESI+,DTXCID60668281,FALSE,198,0.01,0.83,,1.50,156,35,,30
373,methamphetamine,ESI+,DTXCID607218,FALSE,198,1.84,0.73,,3.97,4,54,,5
373,methamphetamine,ESI+,DTXCID60803938,FALSE,198,0.01,0.50,,1.50,174,163,,30
373,methamphetamine,ESI+,DTXCID60973786,FALSE,198,0.01,0.62,,1.50,173,100,,30
373,methamphetamine,ESI+,DTXCID60985763,FALSE,198,0.02,0.37,,2.00,148,190,,25
373,methamphetamine,ESI+,DTXCID70103936,FALSE,198,0.13,0.68,,2.20,36,65,,24
373,methamphetamine,ESI+,DTXCID70123119,FALSE,198,0.15,0.87,,2.60,32,20,,17
373,methamphetamine,ESI+,DTXCID70142229,FALSE,198,0.07,0.77,,1.50,65,44,,30
373,methamphetamine,ESI+,DTXCID701800,FALSE,198,2.43,0.37,,4.74,3,187,,2
373,methamphetamine,ESI+,DTXCID70242955,FALSE,198,0.16,0.37,,1.50,30,189,,30
373,methamphetamine,ESI+,DTXCID7024370,FALSE,198,0.77,0.30,,3.36,7,193,,9
373,methamphetamine,ESI+,DTXCID70255005,FALSE,198,0.04,0.57,,1.50,103,118,,30
373,methamphetamine,ESI+,DTXCID7030012,FALSE,198,0.09,0.44,,2.50,50,177,,19
373,methamphetamine,ESI+,DTXCID70317218,FALSE,198,0.02,0.99,,2.00,151,10,,25
373,methamphetamine,ESI+,DTXCID7037503,FALSE,198,0.05,0.55,,2.22,89,133,,23
373,methamphetamine,ESI+,DTXCID70429724,FALSE,198,0.04,0.83,,2.50,100,32,,19
373,methamphetamine,ESI+,DTXCID7043619,FALSE,198,0.08,0.48,,2.75,54,167,,15
373,methamphetamine,ESI+,DTXCID70450215,FALSE,198,0.07,0.66,,1.50,64,83,,30
373,methamphetamine,ESI+,DTXCID70473464,FALSE,198,0.01,0.54,,2.50,164,143,,19
373,methamphetamine,ESI+,DTXCID70559858,FALSE,198,0.01,0.53,,2.00,162,147,,25
373,methamphetamine,ESI+,DTXCID70560641,FALSE,198,0.01,0.43,,2.00,154,179,,25
373,methamphetamine,ESI+,DTXCID70563455,FALSE,198,0.02,1.00,,2.00,152,9,,25
373,methamphetamine,ESI+,DTXCID70914645,FALSE,198,0.01,0.57,,1.67,174,117,,29
373,methamphetamine,ESI+,DTXCID70956085,FALSE,198,0.06,1.10,,1.50,71,4,,30
373,methamphetamine,ESI+,DTXCID801034282,FALSE,198,0.03,0.62,,0.00,136,98,,32
373,methamphetamine,ESI+,DTXCID801335187,FALSE,198,0.07,0.58,,5.00,57,114,,1
373,methamphetamine,ESI+,DTXCID80241070,FALSE,198,0.03,0.77,,1.50,119,45,,30
373,methamphetamine,ESI+,DTXCID80353167,FALSE,198,0.04,0.63,,2.00,109,96,,25
373,methamphetamine,ESI+,DTXCID8038439,FALSE,198,0.03,0.53,,1.67,135,148,,29
373,methamphetamine,ESI+,DTXCID80404986,FALSE,198,0.03,0.67,,2.50,123,77,,19
373,methamphetamine,ESI+,DTXCID80454608,FALSE,198,0.05,0.64,,1.50,85,90,,30
373,methamphetamine,ESI+,DTXCID80506510,FALSE,198,0.03,0.65,,2.50,134,86,,19
373,methamphetamine,ESI+,DTXCID80565187,FALSE,198,0.02,0.57,,2.67,144,119,,16
373,methamphetamine,ESI+,DTXCID80567686,FALSE,198,0.03,0.62,,2.50,138,99,,19
373,methamphetamine,ESI+,DTXCID80579567,FALSE,198,0.01,1.04,,2.67,158,6,,16
373,methamphetamine,ESI+,DTXCID80812168,FALSE,198,0.20,0.63,,2.00,22,95,,25
373,methamphetamine,ESI+,DTXCID80813933,FALSE,198,0.13,0.56,,2.57,35,124,,18
373,methamphetamine,ESI+,DTXCID80817411,FALSE,198,0.04,0.56,,1.88,104,123,,26
373,methamphetamine,ESI+,DTXCID80845153,FALSE,198,0.01,0.75,,2.00,174,50,,25
373,methamphetamine,ESI+,DTXCID80862229,FALSE,198,0.01,0.59,,2.00,159,107,,25
373,methamphetamine,ESI+,DTXCID80985765,FALSE,198,0.01,0.54,,2.00,174,136,,25
373,methamphetamine,ESI+,DTXCID90100124,FALSE,198,0.08,0.85,,2.00,53,26,,25
373,methamphetamine,ESI+,DTXCID901014207,FALSE,198,0.01,0.86,,1.00,157,23,,31
373,methamphetamine,ESI+,DTXCID901047309,FALSE,198,0.01,0.67,,1.50,174,74,,30
373,methamphetamine,ESI+,DTXCID901373126,FALSE,198,0.04,0.50,,3.00,101,164,,12
373,methamphetamine,ESI+,DTXCID901389268,FALSE,198,0.10,0.54,,2.00,47,144,,25
373,methamphetamine,ESI+,DTXCID90150189,FALSE,198,0.11,0.47,,2.50,43,171,,19
373,methamphetamine,ESI+,DTXCID90235061,FALSE,198,0.03,0.58,,1.50,132,113,,30
373,methamphetamine,ESI+,DTXCID90285768,FALSE,198,0.04,0.85,,2.50,114,27,,19
373,methamphetamine,ESI+,DTXCID90353178,FALSE,198,0.05,0.97,,2.33,80,12,,21
373,methamphetamine,ESI+,DTXCID90356725,FALSE,198,0.05,0.41,,2.50,83,183,,19
373,methamphetamine,ESI+,DTXCID90451062,FALSE,198,0.03,0.64,,1.50,120,91,,30
373,methamphetamine,ESI+,DTXCID90457004,FALSE,198,0.01,1.02,,1.50,153,7,,30
