Feature ID,Chemical Name,Tracer DTXSID,Ionization Mode,Mass Error (PPM),Retention Time Difference,Total Detection Count,Total Detection Percentage,Max CV Across Samples,Mass,Retention Time,INPUT,DTXCID_INDIVIDUAL_COMPONENT,MONOISOTOPIC_MASS_INDIVIDUAL_COMPONENT,SMILES_INDIVIDUAL_COMPONENT,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,MONOISOTOPIC_MASS,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MG/KG-BW/DAY,EXPOCAST,NHANES,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,TOXCAST_NUMBER_OF_ASSAYS/TOTAL,MASS_DIFFERENCE,FOUND_BY,Acute Mammalian Toxicity Oral_score,Acute Mammalian Toxicity Oral_authority,Acute Mammalian Toxicity Inhalation_score,Acute Mammalian Toxicity Inhalation_authority,Acute Mammalian Toxicity Dermal_score,Acute Mammalian Toxicity Dermal_authority,Carcinogenicity_score,Carcinogenicity_authority,Genotoxicity Mutagenicity_score,Genotoxicity Mutagenicity_authority,Endocrine Disruption_score,Endocrine Disruption_authority,Reproductive_score,Reproductive_authority,Developmental_score,Developmental_authority,Neurotoxicity Repeat Exposure_score,Neurotoxicity Repeat Exposure_authority,Neurotoxicity Single Exposure_score,Neurotoxicity Single Exposure_authority,Systemic Toxicity Repeat Exposure_score,Systemic Toxicity Repeat Exposure_authority,Systemic Toxicity Single Exposure_score,Systemic Toxicity Single Exposure_authority,Skin Sensitization_score,Skin Sensitization_authority,Skin Irritation_score,Skin Irritation_authority,Eye Irritation_score,Eye Irritation_authority,Acute Aquatic Toxicity_score,Acute Aquatic Toxicity_authority,Chronic Aquatic Toxicity_score,Chronic Aquatic Toxicity_authority,Persistence_score,Persistence_authority,Bioaccumulation_score,Bioaccumulation_authority,Exposure_score,Exposure_authority,SSM chemical
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID6099481,151.063328534,NC(=O)CC1=CC=CC=C1O,DTXSID40176990,2-(2-Hydroxyphenyl)acetamide,22446-40-8,NPEGHCREQHYERS-UHFFFAOYSA-N,2-(2-Hydroxyphenyl)acetamide,C8H9NO2,151.063328534,,,,16,,,0.000371066,Monoisotopic Mass,M,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID80121207,151.063328534,NCCC1=CC(=O)C(=O)C=C1,DTXSID20198716,Dopamine quinone,50673-96-6,PQPXZWUZIOASKS-UHFFFAOYSA-N,"4-(2-Aminoethyl)cyclohexa-3,5-diene-1,2-dione",C8H9NO2,151.063328534,1.49e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID20198716#exposure-predictions,,15,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID8090518,151.063328534,COC(=O)CC1=CC=CC=N1,DTXSID90168027,Methyl 2-pyridylacetate,1658-42-0,ORAKNQSHWMHCEY-UHFFFAOYSA-N,Methyl (pyridin-2-yl)acetate,C8H9NO2,151.063328534,2.62e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90168027#exposure-predictions,,15,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,H,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID40813893,151.063328534,OC1=CC2=C(NCC2)C=C1O,DTXSID80865492,"5,6-Dihydroxyindoline",29539-03-5,VGSVNUGKHOVSPK-UHFFFAOYSA-N,"2,3-Dihydro-1H-indole-5,6-diol",C8H9NO2,151.063328534,,,,15,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,L,Screening,I,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID10201485,151.063328534,NCC(=O)C1=CC=C(O)C=C1,DTXSID40173429,4-Hydroxy-alpha-aminoacetophenone,19745-72-3,WOXTWTXRXKAZPT-UHFFFAOYSA-N,2-Amino-1-(4-hydroxyphenyl)ethan-1-one--hydrogen chloride (1/1),C8H10ClNO2,187.0400063,5.16e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40173429#exposure-predictions,,14,,,0.000371066,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID4034497,151.063328534,CC(=O)OC1=CC=C(N)C=C1,DTXSID8065668,"Phenol, 4-amino-, acetate (ester)",13871-68-6,QVJWBJWRAPJXNM-UHFFFAOYSA-N,4-Aminophenyl acetate,C8H9NO2,151.063328534,3.94e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID8065668#exposure-predictions,,13,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID1043176,151.063328534,COC(=O)C1=CC=C(N)C=C1,DTXSID9069841,"Benzoic acid, 4-amino-, methyl ester, hydrochloride",63450-84-0,UMLFQRYMOHDCCK-UHFFFAOYSA-N,Methyl 4-aminobenzoate--hydrogen chloride (1/1),C8H10ClNO2,187.0400063,3.6e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID9069841#exposure-predictions,,13,,,0.000371066,Monoisotopic Mass,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID6031259,151.063328534,OC1=NC(=O)C2=C1CCCC2,DTXSID90963771,"3-Hydroxy-4,5,6,7-tetrahydro-1H-isoindol-1-one",4720-86-9,AFJWMGOTLUUGHF-UHFFFAOYSA-N,"3-Hydroxy-4,5,6,7-tetrahydro-1H-isoindol-1-one",C8H9NO2,151.063328534,,,,13,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID20115544,151.063328534,COC(=O)CC1=CN=CC=C1,DTXSID10193053,Methyl pyridine-3-acetate,39998-25-9,PZXIEBDIPWIRGB-UHFFFAOYSA-N,Methyl (pyridin-3-yl)acetate,C8H9NO2,151.063328534,3.11e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10193053#exposure-predictions,,13,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,H,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID10109972,151.063328534,NC(=O)C1=CC=CC=C1CO,DTXSID00187481,o-(Hydroxymethyl)benzamide,33832-98-3,RULWBFLPUAFFGY-UHFFFAOYSA-N,2-(Hydroxymethyl)benzamide,C8H9NO2,151.063328534,3.31e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID00187481#exposure-predictions,,12,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID9094163,151.063328534,CC1=CN=C(C)C(O)=C1C=O,DTXSID90171672,5-Deoxypyridoxal,1849-49-6,SOYIPVHKLPDELX-UHFFFAOYSA-N,"3-Hydroxy-2,5-dimethylpyridine-4-carbaldehyde",C8H9NO2,151.063328534,4.63e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90171672#exposure-predictions,,12,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID00233932,151.063328534,COC(=O)C1=CN=C(C)C=C1,DTXSID80282781,Methyl 6-methylnicotinate,5470-70-2,VYPPZXZHYDSBSJ-UHFFFAOYSA-N,Methyl 6-methylpyridine-3-carboxylate,C8H9NO2,151.063328534,2.51e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID80282781#exposure-predictions,,12,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID10244599,151.063328534,OC(=O)CCC1=CN=CC=C1,DTXSID40293459,3-Pyridinepropionic acid,3724-19-4,WDGXIUUWINKTGP-UHFFFAOYSA-N,3-(Pyridin-3-yl)propanoic acid,C8H9NO2,151.063328534,4.52e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40293459#exposure-predictions,,12,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID30392142,151.063328534,CC1=CC(O)=C(C=C1)C(N)=O,DTXSID70441320,4-Methylsalicylamide,49667-22-3,OLEJYVBTZPUQDX-UHFFFAOYSA-N,2-Hydroxy-4-methylbenzamide,C8H9NO2,151.063328534,2.12e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70441320#exposure-predictions,,12,,,0.000371066,Monoisotopic Mass,L,Screening,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID2042141,151.063328534,C1COC(O1)C1=NC=CC=C1,DTXSID1063980,"Pyridine, 2-(1,3-dioxolan-2-yl)-",5693-54-9,FPSCKCFSKOKOHC-UHFFFAOYSA-N,"2-(1,3-Dioxolan-2-yl)pyridine",C8H9NO2,151.063328534,1.8e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID1063980#exposure-predictions,,10,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID2037714,151.063328534,CNC(=O)C1=CC=C(O)C=C1,DTXSID1067332,"Benzamide, 4-hydroxy-N-methyl-",27642-27-9,VKDNYQKDAXLFIL-UHFFFAOYSA-N,4-Hydroxy-N-methylbenzamide,C8H9NO2,151.063328534,1.65e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID1067332#exposure-predictions,,10,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID1038870,151.063328534,CC(=NO)C1=CC=C(O)C=C1,DTXSID4067854,"Ethanone, 1-(4-hydroxyphenyl)-, oxime",34523-34-7,BVZSQTRWIYKUSF-UHFFFAOYSA-N,4-(N-Hydroxyethanimidoyl)phenol,C8H9NO2,151.063328534,3.73e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID4067854#exposure-predictions,,10,,,0.000371066,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
401,acetaminophen,DTXSID2020006,ESI+,2.6452487137,0.1574458,16,28.07,0.1645,151.0636996,3.0574458,151.0636996,DTXCID60122419,151.063328534,CC1=NC=C2COCC2=C1O,DTXSID00199928,"1,3-Dihydro-6-methylfuro(3,4-c)pyridin-7-ol",5196-20-3,GFEZPGADIMGWOH-UHFFFAOYSA-N,"6-Methyl-1,3-dihydrofuro[3,4-c]pyridin-7-ol",C8H9NO2,151.063328534,6.84e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID00199928#exposure-predictions,,10,,,0.000371066,Monoisotopic Mass,M,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
